District,Upazilla,Union/Area,POP,Router,Vendor,Port,Description
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE0/0/0,*Management Inter
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE2/0/3,
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE2/0/4,***Police_Cmera**
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE2/0/5,
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE2/0/6,***VC_Switch_Ramn
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE2/0/7,**Mounshigonj-MSP
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/0,to Dcent-BRAS-MA5
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/1,to Dcent-BRAS-MA5
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/2,to DCent-GPON
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/3,to DCent-MES-S850
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/4,to DCent-MES-S650
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/5,To BTTB-CEN-S85-H01 GE2/1/9
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/6,Ramna DSLAM1-R1-S
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/7,Ramna DSLAM2-R1-S
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/8,Ramna DSLAM3-R1-S
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/9,Ramna DSLAM4-R2-S
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/10,Ramna DSLAM5-R2-S
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/0/11,Zinzira DSLAM-R1-
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/0,To Ganda-AR-NE20-053 GE1/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/1,To Naray-AR-NE40-054 GE1/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/2,To Chawk-AR-NE20-055 GE1/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/3,To Fakir-AR-NE20-057 GE1/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/4,To Canton-AR-NE20-058 GE1/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/5,To Khilg-AR-NE40-059 GE1/1/3
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/6,To Mirpu-AR-NE40E-064 GE1/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/7,
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,GE3/1/11,
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,10GE4/0/0,To Ramna-CR2-NE80E-002 XGE4/0/1
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,10GE4/0/1,To Nikhe-AR-NE40E-065 XGE4/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,10GE4/0/2,To Gulsh-AR-NE40E-061 XGE3/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-DBR-NE40E-051,Huawei,10GE4/0/3,To Ramna_TNDP_S9312 XGE4/0/1
,,,,,,,
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE0/0/0,TO ***Management ...
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/0/0,to SBN-GPON
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/0/1,To BTTB-SBN-S85-H01 GE2/1/8
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/0/4,***Link_to_BCC***
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/0/5,To PETRO_VPN_SW GE0/1/1
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/0/6,To Planning_Commission GE25
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/1/0,SBN DSLAM1-R1-S1-P1
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/1/1,SBN DSLAM2-R1-S4-P1
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/1/2,SBN DSLAM3-R1-S7-P1
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/1/3,SBN DSLAM4-R2-S1-P1
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/1/4,SBN DSLAM5-R2-S4-P1
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,GE2/1/7,
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,10GE4/0/0,To SBN_9312_TNDP_CDMA XGE4/0/1
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,10GE4/0/1,
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,10GE4/0/2,
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,10GE4/0/3,To Moghb-DBR-NE40E-031 XGE2/0/3
Dhaka,Sadar,SBN,SBN,SBN-AR-NE40E-042,Huawei,Pos1/0/0,
,,,,,,,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,GE0/0/0,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,GE3/0/3,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,GE3/0/4,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,GE3/0/5,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,GE3/0/6,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,GE3/0/7,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,10GE4/0/0,To Moghb-IGR1-NE40E-011 XGE4/0/1
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,10GE4/0/1,To Ramna-DBR-NE40E-051 XGE4/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,10GE4/0/2,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,10GE4/0/3,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,Pos1/2/0,To Moghb-DBR-NE40E-031 Pos1/0/0
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,Pos1/3/0,
Dhaka,Sadar,Ramna,Ramna,Ramna-CR2-NE80E-002,Huawei,Pos2/0/0,To SYL-DBR-NE40E-091 Pos2/3/0
,,,,,,,
,,,,,,,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/0/0(10G),
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/0/1(10G),
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/0,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/1,Ran-DSLAM1-KT_DSLAM
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/2,Ran-DSLAM1-KT_DSLAM
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/3,To_Sayedpur-AR-NE40-133_GE1/1/3
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/4,to Sayedpur KT DSLAM
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/5,To_Rangp-MES-S8508#1_GE7/3/1
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/6,To_Dinaj-AR-NE40-104_GE1/1/3
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/2/7,To BGA-DBR-NE40E-101 GE1/3/4
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/0,To_Lalmo-AR-NE40-132_GE1/1/4
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/1,To_Kurig-AR-NE40-134_GE1/1/3
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/2,To_Gaiba-AR-NE40-109_GE1/1/3
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/3,To_Rangpur_DivHQ_ME3400_GE0/16
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/4,**Rokeya_ONU**
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/5,**Bangladesh Bank**
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/6,To_Rangpur_distHQ_me3400_GE0/16
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/3/7,***Infosar_NICTC_Router**
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/0,**Rangpur_union_Router**
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/1,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/2,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/3,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/4,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/5,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/6,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/4/7,<<FiberHome_MSPP>>
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/0,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/1,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/2,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/3,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/4,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/5,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/6,
Ranpur,Sadar,Ranpur,Rangpur BTCL office,Rangp-AR-NE40E-X1-105,Huawei,GE1/5/7,
,,,,,,,
,,,,,,,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/0,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/1,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/2,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/3,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/4,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/5,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/6,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/7,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/8,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/9,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/10,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/0/11,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/0,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/1,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/2,TO-Lalmo-DSL-MA5...
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/3,T0_Rangp-AR-NE40E-X1-105_GE1/3/0
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/4,To_Lalmonirhat_CX_300_GE1/0/1
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/5,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/6,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/7,<<FiberHome_MSPP>>
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/8,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/9,
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/10,DC_Office_Lalmonirhat_ME3400_GE0/16
Lalmonirhat,Sadar,Lalmonirhat,Lalmonirhat BTCL Office,Lalmo-AR-NE40-132,Huawei,GE1/1/11,
,,,,,,,
,,,,,,,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/1,To_Lalmo-AR-NE40-132_GE1/1/7
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/2,To_Aditmari_Infos_MR
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/3,To_Inffos_F@H_
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/4,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/5,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/6,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/7,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/2/8,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/1,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/2,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/3,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/4,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/5,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/6,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/7,
Lalmonirhat,Aditmari,Aditmari,Aditmari,CiTRANS R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/1,To_Lalmo-AR-NE40-132_GE1/1/7
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/2,To_Kaliganj_Infos_MR
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/3,To_Inffos_F@H_
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/4,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/5,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/6,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/7,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/8,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/1,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/2,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/3,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/4,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/5,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/6,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/7,
Lalmonirhat,Kaliganj,Kaliganj,Kaliganj,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/1,To_Lalmo-AR-NE40-132_GE1/1/7
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/2,To_Patgram_Infos_MR
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/3,To_Inffos_F@H_
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/4,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/5,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/6,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/7,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/8,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/1,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/2,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/3,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/4,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/5,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/6,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/7,
Lalmonirhat,Patgram,Patgram,Patgram,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/1,To_Lalmo-AR-NE40-132_GE1/1/7
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/2,To_Hatibandha_Infos_MR
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/3,To_Inffos_F@H_
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/4,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/5,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/6,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/7,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/2/8,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/1,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/2,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/3,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/4,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/5,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/6,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/7,
Lalmonirhat,Hatibandha,Hatibandha,Hatibandha,Fiberhome CiTRANS R835E,Fiberhome,GE0/7/8,
