District,Upazilla,Union/Area,POP,Switch,Vendor,Port,Description
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/13,link to Middle Badda ADSL
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/14,link to Jamuna Future Park ADS
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/15,link to ICDDRB ADSL
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/16,Banani-super-market-onu#1
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/17,to Jamuna_FP-1_IPMD2
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/18,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/19,<<<Director-TTC-BTCL>>>
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/20,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/21,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/22,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/23,**Always On**
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE3/1/24,**Link_to_Gulshan_S9312:GE3/0/0**
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/1,XDSL-Link-To-Cantonment_S9303:GE2/0/1
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/2,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/3,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/4,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/5,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/6,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/7,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/8,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/9,***Square_vpn***
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/10,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/11,Link to DSLAM_B
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/12,to Gulsh-AR-NE40E-061:GE2/0/2
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/13,link-to-dslam-G
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/14,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/15,link-to-dslam_D
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/16,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/17,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/18,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/19,Link to DSLAM_A 7/0/1
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/20,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/21,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/22,Link To DSLAM_A 8/0/1
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/23,Gulshan Circle 2 DCC Market
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE8/1/24,To-MSAN-CX300
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/1/1,For telnet for Gulshan PC
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/1/2,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/1/3,***BTCL_CC_VPN_Gul_off***
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/1/4,test msan
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/2/1,Monitoring Port for BTCL
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/2/2,***BTCL_IPTV_internet***
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/2/3,***BTTB-WAN-GM_North***
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/2/4,BTCL Monitoring for Gulshan Sw
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/3/1,***Police_CC_Camera_MPLS***
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/3/2,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/3/3,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE9/3/4,
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE11/1/1,Link-XDSL-To-Khilgoan_Dont_UP_
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE11/1/2,<<AAMRA_NETWORKS>>
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE11/1/3,<<Race_Online>>
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE11/1/4,***Aamra_tech_ltd***
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE13/1/1,***Race_online***
Dhaka,Sadar,Gulshan,Gulshan,BTTB_GUL_S8512_H02,Huawei,GE13/1/2,Link_To_Mog-S8500_GE13/1/4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,Eth0/0/0,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/0,TO-Gulshan_Core_S9312
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/1,*dept. of narcotics control*
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/2,**Link_to_Gulshan_S12712:GE3/0/47**
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/3,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/4,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/5,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/6,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/7,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/8,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/9,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/10,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/11,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/12,TO-BSTI_Gulshan_AGW_1_T2:ipm0/2
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/13,TO-BSTI_Gulshan_AGW_1_T2:ipm0/3
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/14,TO-BSTI_Gulshan_AGW_2_T4:ipm0/2
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/15,TO-BSTI_Gulshan_AGW_2_T4:ipm0/3
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/16,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/17,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/18,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/19,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/20,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/21,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/22,
Dhaka,Sadar,Gulshan,Gulshan,BSTI_Gulshan_S9303,Huawei,GE1/0/23,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Dhaka,Sadar,Baridhara,Baridhara,Barid-AR-NE20-062,Huawei,Eth0/0/0,TO ***Management Interface***
Dhaka,Sadar,Baridhara,Baridhara,Barid-AR-NE20-062,Huawei,Eth0/0/1,
Dhaka,Sadar,Baridhara,Baridhara,Barid-AR-NE20-062,Huawei,GE1/0/0,"to Gulsh_AR_NE40E_061:Gi2/0/3 through (Dark Fiber 3,4)"
Dhaka,Sadar,Baridhara,Baridhara,Barid-AR-NE20-062,Huawei,GE1/0/1,to Barid_MES_S3552_#01:Gi1/7/5 Local Connection
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/1,TO ***Management Interface***
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/2,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/3,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/4,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/5,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/6,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/7,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/1/8,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/1,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/2,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/3,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/4,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/5,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/6,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/7,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/2/8,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/1,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/2,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/3,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/4,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/5,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/6,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/7,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,Eth1/3/8,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/1,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/2,***BTCL_Call_Centre_Bardhara***
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/3,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/4,
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/5,to Barid_AR_NE20_062:Gi1/0/1 Local Connection
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/6,***GPON_TNDP_VPN***
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/7,***DSLAM_INterface***
Dhaka,Sadar,Baridhara,Baridhara,Barid-MES-S3552#01,Huawei,GE1/7/8,***GPON_TNDP_VPN***
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,Eth0/0/0,
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,Eth0/0/1,
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,GE1/0/0,link to Gazipur_NE40_X3:GE1/1/9
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,GE1/0/1,link to BARI_RAGW
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,GE2/0/0,for Huawei_BRRI_R_AGW
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,GE2/0/1,*BARI_150M_shifted_from_Gazipur_SW*
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,GE4/0/0,
Dhaka,Sadar,Bashundhara,Bashundhara,BARI_NE20,Huawei,GE4/0/1,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-064,Huawei,GE0/0/0,TO ***Management Interface***
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-065,Huawei,GE1/0/0,to Ramna-DBR-NE40E-051: GE3/1/6
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-066,Huawei,GE1/0/1,to BTTB_MIR_S9312_H01:GE3/0/4
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-067,Huawei,GE1/0/2,"HUAWEI, Quidway Series, GigabitEthernet1/0/2 Interface"
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-068,Huawei,GE1/0/3,"HUAWEI, Quidway Series, GigabitEthernet1/0/3 Interface"
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-069,Huawei,GE1/0/4,"HUAWEI, Quidway Series, GigabitEthernet1/0/4 Interface"
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-070,Huawei,GE1/0/5,TNDP HW SW9312 SW1
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-071,Huawei,GE1/0/6,TNDP HW SW9312 SW2
Dhaka,Sadar,Mirpur,Mirpur,Mirpu-AR-NE40E-072,Huawei,GE1/0/7,***Police_CC_Camera_MPLS***
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/0,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/1,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/2,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/3,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/4,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/5,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/6,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/7,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/8,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/9,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/10,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/11,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/12,for PAT Test
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/13,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/14,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/15,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/16,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/17,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/18,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/19,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/20,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/21,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/22,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/23,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/24,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/25,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/26,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/27,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/28,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/29,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/30,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/31,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/32,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/33,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/34,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/35,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/36,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/37,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/38,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/39,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/40,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/41,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/42,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/43,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/44,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/45,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/46,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE1/0/47,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/0,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/1,Link_To_MA5600_A_UPLINK_0/7/0
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/2,Link_MA5600_A_0/7/1
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/3,Link_MA5600_A_0/8/0
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/4,to Mirpu-AR-NE40E-064:G1/0/1
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/5,***BCC_Directorate_Primary_Edu***
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/6,***BBank_VPN***
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/7,***Mirae_MPLS***
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/8,#**Grameen_Communications**#
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/9,<<Mohona-TV>>
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/10,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/11,***Min_Finance_VPN***
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/12,***Directorite_of_pri_Edu*** 20M
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/13,***Roads_Highway_MPLS***
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/14,***Police_staff_College***
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/15,uplink to kallyanpur:GE1/0/1
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/16,<<<Orange_Communication>>>
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/17,Uplink to Shewrapara
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/18,uplink to PALLABI:GE1/0/1
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/19,link-to-OSN2500-MSAN-ADSL
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/20,Link_To_SBN:GE2/1/2
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/21,*SAU Fashion Ltd*
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/22,*Mirpur_Cantonment_IT_15M*
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/23,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/24,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/25,<<National_Harberium_Mirpur>>
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/26,<<National_Harberium_Mirpur>>
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/27,***National_Zoo**
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/28,***Navy_Police**
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/29,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/30,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/31,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/32,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/33,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/34,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/35,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/36,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/37,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/38,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/39,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/40,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/41,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/42,TSS_Tolarbagh_IPMD_TSS project
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/43,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/44,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/45,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/46,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE3/0/47,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE4/0/0,
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE4/0/1,**Infosarkar**
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE4/0/2,**Infosarkar**
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE4/0/3,**Infosarkar**
Dhaka,Sadar,Mirpur,Mirpur,BTTB_MIR_S9312_H01,Huawei,GE4/0/4,**Infosarkar**
